Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_median
Travancore,4,h,1740000.0,5.3,3032.0,3.0,3.0,2.0,650.0,242.0,1925.0,3032.0,176.0,111.61363636363636,86.5
Caulfield East,3,h,1650000.0,9.3,3145.0,20.0,1.0,2.0,875.0,,,3145.0,116.0,116.26724137931035,82.0
Caulfield East,3,h,1380000.0,9.3,3145.0,3.0,1.0,2.0,658.0,,,3145.0,116.0,116.26724137931035,82.0
Caulfield East,2,h,620000.0,9.3,3145.0,2.0,1.0,2.0,0.0,,,3145.0,116.0,116.26724137931035,82.0
Caulfield East,5,h,1335000.0,9.3,3145.0,5.0,2.0,1.0,521.0,208.0,1915.0,3145.0,116.0,116.26724137931035,82.0
Caulfield East,2,h,1000000.0,9.3,3145.0,2.0,1.0,1.0,472.0,,1960.0,3145.0,116.0,116.26724137931035,82.0
Seaholme,3,h,860000.0,12.7,3018.0,3.0,2.0,2.0,537.0,,,3018.0,37.0,85.62162162162163,80.0
Seaholme,5,h,1415000.0,12.7,3018.0,5.0,3.0,6.0,705.0,313.0,2005.0,3018.0,37.0,85.62162162162163,80.0
Seaholme,5,h,2000000.0,12.7,3018.0,4.0,3.0,4.0,697.0,,2005.0,3018.0,37.0,85.62162162162163,80.0
Keilor Park,3,h,720000.0,14.5,3042.0,3.0,1.0,1.0,696.0,132.0,1975.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,4,h,843000.0,14.5,3042.0,4.0,2.0,1.0,697.0,,,3042.0,35.0,81.57142857142857,65.0
Keilor Park,3,u,501000.0,14.5,3042.0,3.0,1.0,1.0,255.0,132.0,1991.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,4,h,820500.0,14.5,3042.0,4.0,2.0,7.0,754.0,,,3042.0,35.0,81.57142857142857,65.0
Keilor Park,3,h,722000.0,14.5,3042.0,3.0,1.0,1.0,695.0,141.0,1970.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,4,t,746000.0,14.5,3042.0,4.0,3.0,1.0,308.0,174.0,1970.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,3,h,685000.0,14.5,3042.0,3.0,2.0,2.0,260.0,,,3042.0,35.0,81.57142857142857,65.0
Keilor Park,3,u,455000.0,14.5,3042.0,3.0,1.0,1.0,166.0,136.0,1999.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,4,t,600000.0,14.5,3042.0,4.0,2.0,1.0,231.0,146.0,2013.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,3,h,575000.0,14.5,3042.0,3.0,1.0,1.0,338.0,107.0,1960.0,3042.0,35.0,81.57142857142857,65.0
Keilor Park,3,h,566000.0,14.5,3042.0,3.0,2.0,2.0,554.0,129.0,1980.0,3042.0,35.0,81.57142857142857,65.0
Gardenvale,3,h,1250000.0,9.8,3185.0,3.0,2.0,2.0,236.0,193.0,2004.0,3185.0,106.0,154.1320754716981,103.5
Gardenvale,2,u,440000.0,9.8,3185.0,2.0,1.0,1.0,0.0,75.0,,3185.0,106.0,154.1320754716981,103.5
Gardenvale,2,u,595000.0,9.8,3185.0,2.0,1.0,1.0,0.0,75.0,1960.0,3185.0,106.0,154.1320754716981,103.5
Gardenvale,4,h,2200000.0,9.8,3185.0,4.0,3.0,3.0,474.0,230.0,2010.0,3185.0,106.0,154.1320754716981,103.5
Princes Hill,3,h,1700000.0,3.7,3054.0,3.0,1.0,2.0,341.0,,,3054.0,138.0,121.39855072463769,90.0
Princes Hill,4,h,1908000.0,3.7,3054.0,4.0,2.0,1.0,256.0,156.0,1890.0,3054.0,138.0,121.39855072463769,90.0
Aberfeldie,4,h,1330000.0,9.1,3040.0,4.0,2.0,2.0,273.0,,,3040.0,56.0,114.14285714285714,82.0
Aberfeldie,3,h,1300000.0,9.1,3040.0,3.0,3.0,2.0,240.0,240.0,2013.0,3040.0,56.0,114.14285714285714,82.0
Aberfeldie,2,h,470000.0,9.1,3040.0,2.0,1.0,1.0,70.0,72.3,1980.0,3040.0,56.0,114.14285714285714,82.0
Aberfeldie,4,h,1740000.0,9.1,3040.0,4.0,2.0,2.0,746.0,161.0,1950.0,3040.0,56.0,114.14285714285714,82.0
Albert Park,3,h,1700000.0,3.3,3206.0,3.0,1.0,1.0,178.0,116.0,1910.0,3206.0,122.0,229.41803278688525,165.0
Albert Park,1,u,1100000.0,3.3,3206.0,1.0,1.0,1.0,0.0,64.0,1888.0,3206.0,122.0,229.41803278688525,165.0
Albert Park,3,h,2155000.0,3.3,3206.0,3.0,2.0,0.0,130.0,,,3206.0,122.0,229.41803278688525,165.0
Albert Park,3,h,2115000.0,3.3,3206.0,3.0,2.0,0.0,140.0,,,3206.0,122.0,229.41803278688525,165.0
Albert Park,2,h,2130000.0,3.3,3206.0,2.0,1.0,1.0,236.0,,,3206.0,122.0,229.41803278688525,165.0
Albert Park,3,h,2150000.0,3.3,3206.0,3.0,1.0,1.0,163.0,85.0,1890.0,3206.0,122.0,229.41803278688525,165.0
Albert Park,3,h,2035000.0,3.3,3206.0,3.0,1.0,1.0,185.0,,,3206.0,122.0,229.41803278688525,165.0
Albert Park,2,t,1500000.0,3.3,3206.0,2.0,1.0,1.0,115.0,,,3206.0,122.0,229.41803278688525,165.0
Albert Park,2,h,1190000.0,3.3,3206.0,2.0,1.0,0.0,111.0,70.0,1915.0,3206.0,122.0,229.41803278688525,165.0
Alphington,3,t,1285000.0,6.4,3078.0,3.0,2.0,2.0,528.0,,1967.0,3078.0,74.0,111.20270270270271,79.0
Alphington,4,h,1975000.0,6.4,3078.0,4.0,2.0,2.0,600.0,,,3078.0,74.0,111.20270270270271,79.0
Altona North,3,h,916000.0,11.1,3025.0,3.0,1.0,2.0,606.0,109.0,1970.0,3025.0,17.0,113.76470588235294,55.0
Altona North,3,h,750000.0,11.1,3025.0,3.0,1.0,2.0,534.0,,,3025.0,17.0,113.76470588235294,55.0
Altona North,3,h,910000.0,11.1,3025.0,3.0,1.0,3.0,535.0,132.0,1970.0,3025.0,17.0,113.76470588235294,55.0
Armadale,2,h,1859000.0,6.3,3143.0,2.0,2.0,3.0,311.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,t,1200000.0,6.3,3143.0,2.0,2.0,1.0,189.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,480000.0,6.3,3143.0,2.0,1.0,1.0,0.0,66.23,1960.0,3143.0,69.0,192.46376811594203,100.0
Armadale,3,u,1635000.0,6.3,3143.0,3.0,2.0,2.0,1803.0,,2011.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,h,1705000.0,6.3,3143.0,2.0,2.0,0.0,195.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,3,t,1005000.0,6.3,3143.0,3.0,2.0,2.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,852000.0,6.3,3143.0,2.0,1.0,1.0,869.0,74.0,1980.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,690000.0,6.3,3143.0,2.0,1.0,2.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,3,u,2120000.0,6.3,3143.0,3.0,2.0,3.0,395.0,,,3143.0,69.0,192.46376811594203,100.0
Ascot Vale,5,h,2100000.0,5.9,3032.0,5.0,3.0,3.0,468.0,274.0,1925.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1435000.0,5.9,3032.0,3.0,1.0,1.0,450.0,155.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,1020000.0,5.9,3032.0,2.0,1.0,1.0,226.0,98.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1041000.0,5.9,3032.0,3.0,2.0,2.0,209.0,,2009.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,t,565000.0,5.9,3032.0,2.0,2.0,1.0,103.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,6,h,2250000.0,5.9,3032.0,6.0,3.0,2.0,1012.0,435.0,1887.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,t,900000.0,5.9,3032.0,4.0,3.0,2.0,0.0,159.0,2011.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1490000.0,5.9,3032.0,3.0,2.0,1.0,542.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1230000.0,5.9,3032.0,3.0,1.0,2.0,538.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,1050000.0,5.9,3032.0,2.0,1.0,0.0,341.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,1005000.0,5.9,3032.0,2.0,1.0,1.0,202.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1316500.0,5.9,3032.0,4.0,3.0,2.0,230.0,,,3032.0,176.0,111.61363636363636,86.5
Ashwood,2,h,1495000.0,12.2,3147.0,2.0,1.0,2.0,803.0,95.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1126000.0,12.2,3147.0,4.0,1.0,1.0,656.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,u,822000.0,12.2,3147.0,2.0,1.0,1.0,78.0,59.0,1970.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,t,770000.0,12.2,3147.0,2.0,1.0,2.0,162.0,,2010.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,u,890000.0,12.2,3147.0,3.0,2.0,2.0,235.0,130.0,2006.0,3147.0,29.0,82.75862068965517,60.0
Avondale Heights,3,u,765000.0,10.5,3034.0,3.0,2.0,1.0,292.0,150.0,2008.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,881000.0,10.5,3034.0,3.0,1.0,2.0,615.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,850000.0,10.5,3034.0,4.0,1.0,2.0,697.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1300000.0,10.5,3034.0,4.0,3.0,2.0,656.0,322.0,1990.0,3034.0,4.0,127.25,40.0
Avondale Heights,5,h,1250000.0,10.5,3034.0,5.0,2.0,2.0,889.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,760000.0,10.5,3034.0,3.0,1.0,1.0,585.0,99.0,1960.0,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1600000.0,10.5,3034.0,4.0,3.0,3.0,857.0,,,3034.0,4.0,127.25,40.0
Balwyn North,2,h,1900000.0,9.2,3104.0,2.0,1.0,2.0,667.0,130.0,1955.0,3104.0,41.0,97.26829268292683,80.0
Balwyn North,3,h,1922000.0,9.2,3104.0,3.0,1.0,1.0,696.0,,,3104.0,41.0,97.26829268292683,80.0
Balwyn North,4,h,2000000.0,9.2,3104.0,4.0,2.0,2.0,627.0,,,3104.0,41.0,97.26829268292683,80.0
Balwyn North,3,u,700000.0,9.2,3104.0,3.0,1.0,1.0,350.0,120.0,1950.0,3104.0,41.0,97.26829268292683,80.0
Balwyn North,4,h,1890000.0,9.2,3104.0,4.0,3.0,2.0,636.0,227.0,1960.0,3104.0,41.0,97.26829268292683,80.0
Balwyn North,4,h,1630000.0,9.2,3104.0,4.0,2.0,1.0,677.0,,,3104.0,41.0,97.26829268292683,80.0
Balwyn North,2,u,800000.0,9.2,3104.0,2.0,2.0,1.0,196.0,,1994.0,3104.0,41.0,97.26829268292683,80.0
Balwyn North,4,h,1725000.0,9.2,3104.0,4.0,3.0,2.0,627.0,213.0,1970.0,3104.0,41.0,97.26829268292683,80.0
Bellfield,3,h,1110000.0,9.5,3081.0,3.0,1.0,2.0,730.0,,,3081.0,38.0,83.65789473684211,59.0
Bellfield,3,h,894000.0,9.5,3081.0,3.0,2.0,3.0,601.0,101.51,1950.0,3081.0,38.0,83.65789473684211,59.0
Bentleigh,2,h,1402000.0,13.0,3204.0,2.0,1.0,4.0,616.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,3,h,1500000.0,13.0,3204.0,3.0,1.0,2.0,657.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,2,h,1100000.0,13.0,3204.0,2.0,1.0,3.0,579.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,6,h,2000000.0,13.0,3204.0,6.0,2.0,2.0,702.0,,1926.0,3204.0,80.0,114.6125,71.0
Bentleigh,2,u,710000.0,13.0,3204.0,2.0,1.0,3.0,225.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,2,t,620000.0,13.0,3204.0,2.0,2.0,1.0,0.0,,2012.0,3204.0,80.0,114.6125,71.0
Bentleigh,4,t,1105000.0,13.0,3204.0,4.0,2.0,1.0,207.0,,2007.0,3204.0,80.0,114.6125,71.0
Bentleigh,3,t,1303000.0,13.0,3204.0,3.0,2.0,2.0,334.0,,2006.0,3204.0,80.0,114.6125,71.0
Bentleigh,3,t,1375000.0,13.0,3204.0,3.0,3.0,2.0,338.0,194.0,2012.0,3204.0,80.0,114.6125,71.0
Bentleigh,4,t,1300000.0,13.0,3204.0,4.0,2.0,2.0,352.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,3,h,1286000.0,13.0,3204.0,3.0,1.0,2.0,614.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,4,h,1920000.0,13.0,3204.0,4.0,2.0,2.0,650.0,,1996.0,3204.0,80.0,114.6125,71.0
Bentleigh,3,h,1968500.0,13.0,3204.0,3.0,2.0,2.0,674.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,3,u,845000.0,13.0,3204.0,3.0,1.0,2.0,242.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,4,h,1107000.0,13.0,3204.0,4.0,2.0,2.0,478.0,,,3204.0,80.0,114.6125,71.0
Bentleigh,3,u,641500.0,13.0,3204.0,3.0,1.0,1.0,681.0,,1960.0,3204.0,80.0,114.6125,71.0
Bentleigh,2,u,725000.0,13.0,3204.0,2.0,1.0,1.0,0.0,115.0,2006.0,3204.0,80.0,114.6125,71.0
Bentleigh East,4,h,1515000.0,13.9,3165.0,4.0,3.0,2.0,635.0,200.0,1950.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,986000.0,13.9,3165.0,3.0,1.0,3.0,337.0,100.0,1950.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,830000.0,13.9,3165.0,3.0,1.0,2.0,290.0,,2006.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,t,767000.0,13.9,3165.0,3.0,1.0,2.0,162.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,4,h,1860000.0,13.9,3165.0,4.0,3.0,2.0,620.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,t,1200000.0,13.9,3165.0,3.0,2.0,2.0,369.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,1175000.0,13.9,3165.0,3.0,1.0,2.0,625.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,t,1225000.0,13.9,3165.0,3.0,2.0,2.0,372.0,180.0,2008.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,t,1055000.0,13.9,3165.0,3.0,2.0,2.0,301.0,,2000.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,5,h,1351000.0,13.9,3165.0,5.0,2.0,2.0,652.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,2,h,1962000.0,13.9,3165.0,2.0,1.0,2.0,848.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,810000.0,13.9,3165.0,3.0,1.0,1.0,294.0,105.0,1950.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,t,850000.0,13.9,3165.0,3.0,2.0,2.0,321.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,2,u,535000.0,13.9,3165.0,2.0,1.0,1.0,1026.0,68.11,1970.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,1640000.0,13.9,3165.0,3.0,1.0,2.0,733.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,u,809000.0,13.9,3165.0,3.0,1.0,1.0,289.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,1510000.0,13.9,3165.0,3.0,1.0,2.0,689.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,4,h,1292000.0,13.9,3165.0,4.0,1.0,2.0,587.0,161.0,1950.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,1165000.0,13.9,3165.0,3.0,1.0,2.0,589.0,158.0,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,959000.0,13.9,3165.0,3.0,2.0,2.0,557.0,119.0,1960.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,1251000.0,13.9,3165.0,3.0,1.0,1.0,612.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,h,1205000.0,13.9,3165.0,3.0,3.0,2.0,604.0,,1960.0,3165.0,51.0,113.03921568627452,69.0
Box Hill,2,u,780000.0,13.1,3128.0,2.0,1.0,1.0,171.0,80.0,2014.0,3128.0,214.0,111.44392523364486,103.5
Box Hill,2,u,572000.0,13.1,3128.0,2.0,1.0,1.0,0.0,,,3128.0,214.0,111.44392523364486,103.5
Box Hill,3,h,910000.0,13.1,3128.0,3.0,1.0,2.0,414.0,,,3128.0,214.0,111.44392523364486,103.5
Box Hill,3,h,1760000.0,13.1,3128.0,3.0,1.0,2.0,689.0,152.0,1920.0,3128.0,214.0,111.44392523364486,103.5
Box Hill,5,h,1726000.0,13.1,3128.0,5.0,2.0,2.0,631.0,,,3128.0,214.0,111.44392523364486,103.5
Box Hill,2,t,990000.0,13.1,3128.0,2.0,1.0,1.0,257.0,,,3128.0,214.0,111.44392523364486,103.5
Box Hill,2,u,646500.0,13.1,3128.0,2.0,1.0,1.0,156.0,,1980.0,3128.0,214.0,111.44392523364486,103.5
Box Hill,3,h,2080000.0,13.1,3128.0,3.0,2.0,2.0,693.0,158.0,1925.0,3128.0,214.0,111.44392523364486,103.5
Braybrook,2,h,610000.0,10.8,3019.0,2.0,1.0,2.0,555.0,74.0,1950.0,3019.0,15.0,90.46666666666667,58.0
Braybrook,3,h,925000.0,10.8,3019.0,3.0,1.0,2.0,597.0,,,3019.0,15.0,90.46666666666667,58.0
Braybrook,2,h,760000.0,10.8,3019.0,2.0,1.0,1.0,604.0,82.0,1950.0,3019.0,15.0,90.46666666666667,58.0
Braybrook,3,h,771000.0,10.8,3019.0,3.0,1.0,0.0,556.0,,,3019.0,15.0,90.46666666666667,58.0
Braybrook,3,t,441700.0,10.8,3019.0,3.0,2.0,1.0,145.0,107.0,2003.0,3019.0,15.0,90.46666666666667,58.0
Braybrook,4,h,1000000.0,10.8,3019.0,4.0,3.0,2.0,475.0,319.0,2002.0,3019.0,15.0,90.46666666666667,58.0
Braybrook,3,h,730000.0,10.8,3019.0,3.0,1.0,3.0,586.0,,,3019.0,15.0,90.46666666666667,58.0
Brighton,3,h,2140000.0,11.2,3186.0,3.0,2.0,2.0,393.0,,,3186.0,124.0,268.2983870967742,159.5
Brighton,3,h,2225000.0,11.2,3186.0,3.0,2.0,2.0,0.0,167.0,1980.0,3186.0,124.0,268.2983870967742,159.5
Brighton,2,t,975000.0,11.2,3186.0,2.0,1.0,1.0,444.0,182.0,1915.0,3186.0,124.0,268.2983870967742,159.5
Brighton,3,t,2100000.0,11.2,3186.0,3.0,2.0,4.0,0.0,145.0,1970.0,3186.0,124.0,268.2983870967742,159.5
Brighton,3,u,1392000.0,11.2,3186.0,3.0,2.0,1.0,188.0,,,3186.0,124.0,268.2983870967742,159.5
Brighton,2,u,520000.0,11.2,3186.0,2.0,1.0,1.0,1647.0,73.0,2004.0,3186.0,124.0,268.2983870967742,159.5
Brighton,4,h,2000000.0,11.2,3186.0,4.0,2.0,2.0,286.0,283.0,1999.0,3186.0,124.0,268.2983870967742,159.5
Brighton,2,h,1350000.0,11.2,3186.0,2.0,1.0,1.0,873.0,,,3186.0,124.0,268.2983870967742,159.5
Brighton,3,h,1900000.0,11.2,3186.0,3.0,2.0,3.0,503.0,,,3186.0,124.0,268.2983870967742,159.5
Brighton,2,u,1002500.0,11.2,3186.0,2.0,1.0,1.0,118.0,,1975.0,3186.0,124.0,268.2983870967742,159.5
Brighton,2,t,1055000.0,11.2,3186.0,2.0,1.0,2.0,211.0,,1970.0,3186.0,124.0,268.2983870967742,159.5
Brighton,3,t,1990000.0,11.2,3186.0,3.0,2.0,2.0,0.0,189.0,1935.0,3186.0,124.0,268.2983870967742,159.5
Brighton,3,h,1502000.0,11.2,3186.0,3.0,1.0,1.0,431.0,,,3186.0,124.0,268.2983870967742,159.5
Brighton,3,u,1221000.0,11.2,3186.0,3.0,2.0,2.0,0.0,109.0,1975.0,3186.0,124.0,268.2983870967742,159.5
Brighton,2,t,1470000.0,11.2,3186.0,2.0,1.0,1.0,238.0,,,3186.0,124.0,268.2983870967742,159.5
Brighton East,3,u,725000.0,10.7,3187.0,3.0,1.0,1.0,137.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,5,h,2140000.0,10.7,3187.0,5.0,2.0,2.0,780.0,206.0,1950.0,3187.0,53.0,193.8679245283019,100.0
Brighton East,4,h,1630000.0,10.7,3187.0,4.0,2.0,1.0,596.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,2,u,910000.0,10.7,3187.0,2.0,1.0,3.0,238.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,h,1975000.0,10.7,3187.0,3.0,1.0,2.0,688.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,h,1635000.0,10.7,3187.0,3.0,1.0,1.0,597.0,131.0,1925.0,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,h,1743000.0,10.7,3187.0,3.0,1.0,2.0,590.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,h,1270000.0,10.7,3187.0,3.0,1.0,3.0,724.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,h,1400000.0,10.7,3187.0,3.0,1.0,2.0,677.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,h,1640000.0,10.7,3187.0,3.0,1.0,1.0,590.0,,,3187.0,53.0,193.8679245283019,100.0
Brighton East,4,t,1700000.0,10.7,3187.0,4.0,3.0,2.0,312.0,118.0,1950.0,3187.0,53.0,193.8679245283019,100.0
Brighton East,5,h,1900000.0,10.7,3187.0,5.0,3.0,2.0,583.0,271.0,2009.0,3187.0,53.0,193.8679245283019,100.0
Brighton East,3,t,972000.0,10.7,3187.0,3.0,2.0,1.0,119.0,160.0,2000.0,3187.0,53.0,193.8679245283019,100.0
Brunswick,3,h,1652000.0,5.2,3056.0,3.0,1.0,2.0,506.0,196.8,1921.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,u,735000.0,5.2,3056.0,2.0,1.0,2.0,173.0,77.0,1970.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1210000.0,5.2,3056.0,3.0,1.0,0.0,282.0,112.0,1900.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,1,h,412000.0,5.2,3056.0,1.0,1.0,1.0,85.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,1,u,528000.0,5.2,3056.0,1.0,1.0,1.0,0.0,58.0,2010.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1115000.0,5.2,3056.0,3.0,1.0,1.0,249.0,116.0,1925.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1300000.0,5.2,3056.0,3.0,2.0,3.0,299.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,4,h,1500000.0,5.2,3056.0,4.0,2.0,1.0,459.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1260000.0,5.2,3056.0,3.0,2.0,1.0,192.0,120.0,1910.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,4,h,1210000.0,5.2,3056.0,4.0,2.0,1.0,373.0,200.0,2009.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1200000.0,5.2,3056.0,3.0,1.0,1.0,318.0,,1927.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,h,830000.0,5.2,3056.0,2.0,1.0,1.0,153.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,4,h,1385000.0,5.2,3056.0,4.0,2.0,4.0,650.0,173.45,1950.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,t,981000.0,5.2,3056.0,3.0,2.0,1.0,122.0,140.0,2012.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,1,u,418000.0,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,u,585000.0,5.2,3056.0,2.0,1.0,1.0,430.0,258.0,2006.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,4,h,1900000.0,5.2,3056.0,4.0,3.0,2.0,0.0,212.0,2012.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1450000.0,5.2,3056.0,3.0,1.0,2.0,304.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,1,h,1200000.0,5.2,3056.0,1.0,1.0,0.0,225.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,t,600000.0,5.2,3056.0,2.0,1.0,1.0,109.0,,2011.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1075000.0,5.2,3056.0,3.0,1.0,0.0,222.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,h,884000.0,5.2,3056.0,2.0,1.0,0.0,148.0,75.0,1890.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,957000.0,5.2,3056.0,3.0,1.0,2.0,80.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,u,480000.0,5.2,3056.0,2.0,1.0,1.0,557.0,57.0,1960.0,3056.0,446.0,94.67264573991031,77.0
Brunswick,4,h,1650000.0,5.2,3056.0,4.0,2.0,4.0,670.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,3,h,1440000.0,5.2,3056.0,3.0,1.0,1.0,408.0,,,3056.0,446.0,94.67264573991031,77.0
Brunswick,2,h,955000.0,5.2,3056.0,2.0,1.0,0.0,1328.0,,1880.0,3056.0,446.0,94.67264573991031,77.0
Brunswick East,4,h,1310000.0,4.5,3057.0,4.0,1.0,2.0,449.0,159.0,1930.0,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,h,1283000.0,4.5,3057.0,2.0,1.0,1.0,263.0,109.0,1910.0,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,h,1025000.0,4.5,3057.0,2.0,1.0,0.0,121.0,,,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,h,1015000.0,4.5,3057.0,2.0,1.0,0.0,137.0,67.0,1890.0,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,u,500000.0,4.5,3057.0,2.0,1.0,1.0,1556.0,,2013.0,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,u,550000.0,4.5,3057.0,2.0,1.0,1.0,1611.0,,,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,u,460000.0,4.5,3057.0,2.0,1.0,1.0,0.0,,,3057.0,185.0,154.43243243243242,100.0
Brunswick East,1,h,1185000.0,4.5,3057.0,1.0,1.0,0.0,365.0,,,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,u,435000.0,4.5,3057.0,2.0,1.0,1.0,0.0,70.0,2011.0,3057.0,185.0,154.43243243243242,100.0
Brunswick East,2,t,690000.0,4.5,3057.0,2.0,1.0,1.0,3886.0,,,3057.0,185.0,154.43243243243242,100.0
